condition1,condition2,trialNo,response_m,response_r,response_l,p_resp_s,p_meanRT_s,p_resp_rf,p_meanRT_rf,c_resp_s,c_meanRT_s,c_resp_rf,c_meanRT_rf,may_resp_s,may_meanRT_s,may_resp_rf,may_meanRT_rf,might_resp_s,might_meanRT_s,might_resp_rf,might_meanRT_rf,o_resp_s,o_meanRT_s,o_resp_rf,o_meanRT_rf,s_resp_s,s_meanRT_s,s_resp_rf,s_meanRT_rf
immoral,scenario3,63,4.722222222222222,3.75,3.739130434782609,0.5342465753424658,1207.3972602739725,0.75,2387.839285714286,0.66,1203.68,0.7027027027027027,2541.810810810811,0.26666666666666666,1155.7,0.625,2407.25,0.3225806451612903,1127.516129032258,0.4782608695652174,2443.1304347826085,0.07142857142857142,993.2380952380952,0.10526315789473684,2453.4210526315787,0.10869565217391304,1081.6304347826087,0.058823529411764705,2027.5882352941176
immoral,scenario3,64,4.777777777777778,4.45,4.391304347826087,0.5081967213114754,1220.672131147541,0.8,2503.0363636363636,0.3953488372093023,1250.3953488372092,0.6666666666666666,2710.4166666666665,0.26666666666666666,1199.6,0.5,2244.4375,0.23333333333333334,1179.8666666666666,0.4166666666666667,2687.25,0.07142857142857142,1136.7142857142858,0.08333333333333333,1963.2916666666667,0.06521739130434782,1192.7608695652175,0.1875,3093.5625
immoral,scenario4,85,4.611111111111111,4.05,4.304347826086956,0.75,1053.671875,0.6666666666666666,2432.472222222222,0.6756756756756757,1082.2972972972973,0.4074074074074074,1980.3703703703704,0.7058823529411765,1085.0,0.38461538461538464,2203.0,0.36363636363636365,1126.0454545454545,0.3076923076923077,2475.3076923076924,0.23076923076923078,1073.4423076923076,0.18181818181818182,2220.7272727272725,0.30303030303030304,1075.4848484848485,0.1875,2365.5
immoral,scenario4,86,4.055555555555555,3.2,3.739130434782609,0.8548387096774194,1171.1935483870968,0.7796610169491526,2300.322033898305,0.7222222222222222,1218.8333333333333,0.5555555555555556,2707.4166666666665,0.6923076923076923,1180.7692307692307,0.5416666666666666,2708.5833333333335,0.6363636363636364,1137.3636363636363,0.5185185185185185,2604.6666666666665,0.34782608695652173,1182.0434782608695,0.19230769230769232,2398.9615384615386,0.2903225806451613,1242.6451612903227,0.14285714285714285,2742.3928571428573
immoral,scenario4,87,4.333333333333333,3.35,3.9130434782608696,0.7121212121212122,1060.1515151515152,0.7058823529411765,2422.1176470588234,0.7,1047.1,0.631578947368421,2185.3684210526317,0.5714285714285714,1046.3809523809523,0.5833333333333334,2294.0,0.5652173913043478,1138.0869565217392,0.4117647058823529,2619.235294117647,0.16,1073.18,0.3076923076923077,2130.6153846153848,0.22580645161290322,1131.032258064516,0.0,1861.125
immoral,scenario4,88,4.555555555555555,3.6,4.130434782608695,0.7543859649122807,1231.701754385965,0.7254901960784313,2573.0196078431372,0.7027027027027027,1224.5405405405406,0.6,2591.525,0.5,1246.9444444444443,0.6956521739130435,2452.0434782608695,0.5454545454545454,1198.3181818181818,0.36666666666666664,2510.733333333333,0.21428571428571427,1185.357142857143,0.13793103448275862,2603.9310344827586,0.3448275862068966,1262.8275862068965,0.07692307692307693,2288.1153846153848
immoral,scenario5,109,4.277777777777778,3.7,3.1739130434782608,0.8082191780821918,1082.123287671233,0.7777777777777778,2842.4166666666665,0.7619047619047619,1094.2380952380952,0.75,2676.55,0.696969696969697,1048.060606060606,0.5333333333333333,2439.9333333333334,0.6538461538461539,1140.9615384615386,0.6923076923076923,2426.4615384615386,0.23809523809523808,1063.0,0.38461538461538464,1989.6153846153845,0.2222222222222222,1070.9777777777779,0.23809523809523808,2191.809523809524
immoral,scenario5,110,4.777777777777778,4.2,4.260869565217392,0.671875,1164.21875,0.7878787878787878,2263.9848484848485,0.6666666666666666,1094.6666666666667,0.625,2533.0,0.41379310344827586,1060.3103448275863,0.4117647058823529,2945.0588235294117,0.5,1089.0,0.125,2277.6875,0.11904761904761904,1100.9761904761904,0.125,2740.1875,0.19148936170212766,1118.4255319148936,0.16666666666666666,3266.9583333333335
immoral,scenario5,111,4.111111111111111,3.45,3.652173913043478,0.734375,1138.015625,0.8771929824561403,2156.561403508772,0.6486486486486487,1174.8648648648648,0.9629629629629629,2779.296296296296,0.5161290322580645,1109.5806451612902,0.5217391304347826,2441.8260869565215,0.48148148148148145,1192.4444444444443,0.4375,2542.25,0.1951219512195122,1109.658536585366,0.25,2103.4375,0.26666666666666666,1126.2888888888888,0.12903225806451613,2461.1612903225805
immoral,scenario5,112,4.166666666666667,3.05,3.217391304347826,0.6923076923076923,1135.1538461538462,0.8181818181818182,2477.163636363636,0.6666666666666666,1168.6153846153845,0.9,2597.8,0.47058823529411764,1123.6176470588234,0.6666666666666666,2604.5555555555557,0.34782608695652173,1068.0,0.5882352941176471,6524.411764705882,0.21951219512195122,1053.8048780487804,0.2777777777777778,3315.1666666666665,0.1702127659574468,1032.3829787234042,0.23529411764705882,2367.3529411764707
immoral,scenario6,133,4.666666666666667,3.8,3.8260869565217392,0.7432432432432432,1162.162162162162,0.7894736842105263,2019.5263157894738,0.5925925925925926,1160.9814814814815,0.7333333333333333,2328.7,0.5666666666666667,1120.9666666666667,0.7,2092.0,0.45161290322580644,1098.5806451612902,0.3684210526315789,2170.2631578947367,0.16666666666666666,1046.9285714285713,0.1111111111111111,2180.6666666666665,0.15555555555555556,1064.9777777777779,0.14285714285714285,2111.0
immoral,scenario6,134,4.0,3.6,4.391304347826087,0.6756756756756757,1194.581081081081,0.8837209302325582,2272.3023255813955,0.5192307692307693,1192.6538461538462,0.78125,2355.375,0.5454545454545454,1118.0,0.5714285714285714,2335.5714285714284,0.22580645161290322,1122.516129032258,0.4444444444444444,2177.6666666666665,0.11363636363636363,1120.6136363636363,0.05555555555555555,2662.6666666666665,0.023809523809523808,1129.8333333333333,0.23076923076923078,2089.6153846153848
immoral,scenario6,135,4.722222222222222,4.2,4.782608695652174,0.5405405405405406,1133.1486486486488,0.8536585365853658,2405.9024390243903,0.47058823529411764,1103.7254901960785,0.7333333333333333,2827.233333333333,0.35294117647058826,1071.8823529411766,0.4,2915.0666666666666,0.2647058823529412,1094.4411764705883,0.5714285714285714,2483.285714285714,0.10638297872340426,1009.3404255319149,0.05555555555555555,1900.0555555555557,0.06666666666666667,1024.8444444444444,0.15384615384615385,2169.4615384615386
immoral,scenario6,136,4.388888888888889,4.1,4.608695652173913,0.4444444444444444,1115.486111111111,0.7450980392156863,2395.549019607843,0.5454545454545454,1139.8363636363636,0.6176470588235294,3168.764705882353,0.24242424242424243,1030.1515151515152,0.5294117647058824,2638.235294117647,0.12903225806451613,975.2258064516129,0.4375,2229.125,0.06666666666666667,970.6888888888889,0.21428571428571427,2315.5714285714284,0.06382978723404255,1002.2765957446809,0.15384615384615385,8685.923076923076
impossible,scenario1,9,4.944444444444445,5.0,5.043478260869565,0.12264150943396226,1077.4103773584907,0.05263157894736842,2205.463157894737,0.096,1074.608,0.030303030303030304,2184.939393939394,0.16279069767441862,1073.953488372093,0.030303030303030304,2444.151515151515,0.15584415584415584,1083.1948051948052,0.06521739130434782,2167.521739130435,0.10526315789473684,1091.7368421052631,0.10204081632653061,2244.204081632653,0.12295081967213115,1084.3852459016393,0.0,2902.0
impossible,scenario1,10,4.722222222222222,5.05,5.043478260869565,0.25,1094.2740384615386,0.0390625,2145.6875,0.2713178294573643,1134.8992248062016,0.028169014084507043,2199.225352112676,0.18072289156626506,1099.0963855421687,0.023809523809523808,2511.9761904761904,0.14285714285714285,1095.6493506493507,0.07142857142857142,2292.5476190476193,0.2608695652173913,1126.1014492753623,0.13793103448275862,2503.637931034483,0.19008264462809918,1103.8512396694214,0.01818181818181818,2041.5272727272727
impossible,scenario1,11,4.777777777777778,4.9,5.086956521739131,0.07657657657657657,969.472972972973,0.10256410256410256,2041.5128205128206,0.07971014492753623,971.4565217391304,0.034482758620689655,2303.4137931034484,0.10588235294117647,939.2588235294118,0.0,2177.0,0.09411764705882353,943.9764705882353,0.0,2338.625,0.1079136690647482,968.6474820143885,0.125,2296.0625,0.08130081300813008,935.7154471544716,0.047619047619047616,2151.4285714285716
impossible,scenario1,12,3.3333333333333335,4.85,5.043478260869565,0.11059907834101383,1070.6866359447004,0.09090909090909091,2161.443181818182,0.12878787878787878,1060.1742424242425,0.05660377358490566,2002.622641509434,0.12195121951219512,1043.7073170731708,0.0,2055.5,0.07058823529411765,1061.3764705882354,0.0,2182.176470588235,0.11851851851851852,1062.088888888889,0.17777777777777778,2132.688888888889,0.06349206349206349,1035.4920634920634,0.0,1952.5263157894738
impossible,scenario2,33,5.055555555555555,4.95,5.0,0.2731707317073171,1071.9170731707318,0.06521739130434782,2217.1521739130435,0.224,1119.64,0.05084745762711865,2305.5423728813557,0.2222222222222222,1068.1851851851852,0.043478260869565216,2117.217391304348,0.16049382716049382,1043.5432098765432,0.05555555555555555,2340.027777777778,0.20149253731343283,1055.6791044776119,0.10416666666666667,2051.7291666666665,0.14285714285714285,1069.7226890756303,0.0,2626.125
impossible,scenario2,34,4.666666666666667,4.95,4.826086956521739,0.2922374429223744,1091.890410958904,0.034482758620689655,2051.2528735632186,0.31343283582089554,1038.3432835820895,0.038461538461538464,2152.403846153846,0.2891566265060241,1052.6385542168675,0.14285714285714285,2085.3333333333335,0.3372093023255814,1012.4418604651163,0.05405405405405406,2214.945945945946,0.2867132867132867,1054.6503496503497,0.05714285714285714,1959.9142857142858,0.25190839694656486,1033.496183206107,0.02631578947368421,1939.578947368421
impossible,scenario2,35,5.0,5.05,4.913043478260869,0.04888888888888889,919.5111111111111,0.15384615384615385,2309.423076923077,0.07246376811594203,930.304347826087,0.0,2901.4,0.08888888888888889,890.9666666666667,0.0,2183.0,0.034482758620689655,914.7471264367816,0.0,3165.3571428571427,0.0425531914893617,918.3829787234042,0.10526315789473684,1880.421052631579,0.0625,867.5859375,0.05,1974.5
impossible,scenario2,36,5.0,5.05,4.956521739130435,0.06306306306306306,976.7522522522522,0.06666666666666667,3019.6,0.0962962962962963,981.0962962962963,0.038461538461538464,2515.076923076923,0.0449438202247191,962.370786516854,0.0625,2297.0,0.023255813953488372,940.1976744186046,0.0625,2820.875,0.07142857142857142,962.1214285714286,0.1,2483.4,0.023809523809523808,933.8174603174604,0.05263157894736842,2192.9473684210525
impossible,scenario3,57,5.555555555555555,5.15,5.130434782608695,0.14215686274509803,1110.6323529411766,0.009259259259259259,2022.5462962962963,0.15625,1117.796875,0.037037037037037035,2174.6543209876545,0.15384615384615385,1094.7435897435898,0.05714285714285714,2129.0857142857144,0.1375,1101.85,0.043478260869565216,2124.1739130434785,0.16923076923076924,1136.9846153846154,0.11666666666666667,2090.3,0.07692307692307693,1100.3931623931624,0.0,2513.6666666666665
impossible,scenario3,58,4.777777777777778,4.95,4.913043478260869,0.09302325581395349,1100.7023255813954,0.12643678160919541,2339.896551724138,0.15671641791044777,1084.6492537313434,0.08823529411764706,2324.1029411764707,0.060240963855421686,1077.433734939759,0.034482758620689655,2214.344827586207,0.1,1026.7,0.027777777777777776,2218.472222222222,0.11594202898550725,1060.963768115942,0.14705882352941177,2295.6470588235293,0.0703125,1027.21875,0.0,2816.8709677419356
impossible,scenario3,59,4.055555555555555,4.55,4.695652173913044,0.2857142857142857,1160.0333333333333,0.19318181818181818,2602.6420454545455,0.2755905511811024,1158.1417322834645,0.21052631578947367,2986.463157894737,0.18518518518518517,1128.7530864197531,0.10526315789473684,2378.4561403508774,0.2375,1099.225,0.2037037037037037,2776.0925925925926,0.22058823529411764,1109.2058823529412,0.23529411764705882,2668.8529411764707,0.13793103448275862,1087.0862068965516,0.09090909090909091,2603.12987012987
impossible,scenario3,60,5.222222222222222,4.9,5.043478260869565,0.0825242718446602,1080.0728155339805,0.009900990099009901,2472.237623762376,0.11363636363636363,1105.6969696969697,0.028985507246376812,2400.8985507246375,0.09876543209876543,1075.5555555555557,0.125,2277.375,0.05128205128205128,1070.3974358974358,0.0,2108.813953488372,0.09701492537313433,1055.94776119403,0.06,2208.38,0.0743801652892562,1063.7768595041323,0.022727272727272728,2675.5454545454545
impossible,scenario4,81,5.388888888888889,5.1,5.130434782608695,0.049773755656108594,946.9140271493212,0.08163265306122448,2410.530612244898,0.04477611940298507,951.3656716417911,0.02857142857142857,2376.3714285714286,0.044444444444444446,908.8,0.0,2152.3,0.05747126436781609,902.7701149425287,0.0625,2961.5,0.10638297872340426,941.2127659574468,0.1111111111111111,2092.1111111111113,0.0546875,922.2421875,0.043478260869565216,2124.478260869565
impossible,scenario4,82,2.3333333333333335,4.45,3.608695652173913,0.31521739130434784,1165.7228260869565,0.44505494505494503,2684.252747252747,0.2564102564102564,1191.4615384615386,0.4909090909090909,2774.6181818181817,0.2911392405063291,1153.7848101265822,0.5901639344262295,2305.8524590163934,0.28205128205128205,1143.0897435897436,0.36231884057971014,2660.3333333333335,0.2047244094488189,1117.4015748031495,0.2345679012345679,2511.1111111111113,0.25225225225225223,1130.018018018018,0.27380952380952384,2371.6309523809523
impossible,scenario4,83,4.444444444444445,5.05,4.608695652173913,0.3482587064676617,1158.3333333333333,0.03389830508474576,2060.2542372881358,0.5,1133.8809523809523,0.047058823529411764,2132.2235294117645,0.35365853658536583,1151.1707317073171,0.09523809523809523,2118.6190476190477,0.4444444444444444,1121.2222222222222,0.041666666666666664,2503.5416666666665,0.4198473282442748,1116.6946564885495,0.1111111111111111,2093.84126984127,0.45528455284552843,1119.2032520325204,0.0,2039.0597014925372
impossible,scenario4,84,5.166666666666667,5.1,4.826086956521739,0.09523809523809523,1109.4814814814815,0.050724637681159424,2563.3623188405795,0.09166666666666666,1149.6833333333334,0.012195121951219513,2242.670731707317,0.0625,1081.0,0.07894736842105263,2305.4736842105262,0.15384615384615385,1098.3589743589744,0.022727272727272728,2554.840909090909,0.09016393442622951,1062.5655737704917,0.09523809523809523,2263.0158730158732,0.058823529411764705,1091.109243697479,0.0196078431372549,2332.235294117647
impossible,scenario5,105,5.055555555555555,5.1,5.043478260869565,0.16981132075471697,1104.7641509433963,0.04285714285714286,2039.7714285714285,0.16176470588235295,1114.264705882353,0.017543859649122806,1937.8245614035088,0.14814814814814814,1097.148148148148,0.0,1884.4761904761904,0.0759493670886076,1100.7974683544303,0.03333333333333333,2049.3,0.1888111888111888,1110.2377622377621,0.17073170731707318,1974.2926829268292,0.11290322580645161,1072.9274193548388,0.08888888888888889,2496.266666666667
impossible,scenario5,106,3.6666666666666665,4.45,4.391304347826087,0.48066298342541436,1201.3591160220994,0.15544041450777202,2577.39378238342,0.37142857142857144,1218.6857142857143,0.140625,2699.90625,0.3380281690140845,1151.8028169014085,0.20967741935483872,2742.2258064516127,0.3055555555555556,1210.125,0.16216216216216217,3650.5135135135133,0.41025641025641024,1166.162393162393,0.24468085106382978,2707.553191489362,0.3565217391304348,1179.3391304347826,0.1919191919191919,2504.151515151515
impossible,scenario5,107,4.333333333333333,4.9,5.0,0.12376237623762376,1143.0742574257426,0.20634920634920634,2504.0793650793653,0.0916030534351145,1123.557251908397,0.13043478260869565,2353.0289855072465,0.15384615384615385,1105.7692307692307,0.1282051282051282,2356.7179487179487,0.13580246913580246,1080.9753086419753,0.0,2353.714285714286,0.11940298507462686,1070.9701492537313,0.10256410256410256,2112.7948717948716,0.03278688524590164,1047.483606557377,0.06521739130434782,2223.4347826086955
impossible,scenario5,108,5.444444444444445,5.0,5.043478260869565,0.07692307692307693,1039.633484162896,0.017543859649122806,1937.0526315789473,0.051470588235294115,1041.5588235294117,0.02857142857142857,2197.7714285714287,0.09090909090909091,1016.7840909090909,0.0,1829.6923076923076,0.05952380952380952,1001.7380952380952,0.0625,1980.8125,0.11805555555555555,1012.4791666666666,0.1724137931034483,2083.137931034483,0.06349206349206349,974.3095238095239,0.041666666666666664,2024.2916666666667
impossible,scenario6,129,4.611111111111111,4.7,4.956521739130435,0.31840796019900497,1166.6666666666667,0.06756756756756757,2296.189189189189,0.2857142857142857,1203.4117647058824,0.07777777777777778,2885.8777777777777,0.2289156626506024,1126.301204819277,0.038461538461538464,2123.923076923077,0.38666666666666666,1185.1733333333334,0.09230769230769231,2443.630769230769,0.4032258064516129,1147.516129032258,0.1095890410958904,2657.027397260274,0.26605504587155965,1161.6422018348624,0.125,2478.4625
impossible,scenario6,130,2.5,4.65,4.478260869565218,0.2832369942196532,1202.7687861271677,0.15656565656565657,2942.0555555555557,0.32142857142857145,1238.4017857142858,0.20512820512820512,2905.4017094017095,0.25,1195.578125,0.136986301369863,2488.931506849315,0.19718309859154928,1210.281690140845,0.1527777777777778,2517.347222222222,0.30833333333333335,1220.0333333333333,0.20454545454545456,2600.4772727272725,0.27184466019417475,1200.7087378640776,0.1553398058252427,2662.9514563106795
impossible,scenario6,131,2.0,4.4,4.173913043478261,0.6084656084656085,1178.047619047619,0.3016759776536313,2520.782122905028,0.5882352941176471,1161.3025210084033,0.24528301886792453,2812.509433962264,0.5138888888888888,1144.1944444444443,0.3220338983050847,2359.0508474576272,0.6533333333333333,1168.56,0.3333333333333333,2613.063492063492,0.5691056910569106,1164.878048780488,0.2840909090909091,2407.159090909091,0.6610169491525424,1157.4830508474577,0.2717391304347826,2347.3804347826085
impossible,scenario6,132,4.222222222222222,4.8,5.043478260869565,0.24242424242424243,1157.9292929292928,0.12195121951219512,2624.743902439024,0.24786324786324787,1147.1025641025642,0.02830188679245283,2341.4622641509436,0.1643835616438356,1137.2739726027398,0.09836065573770492,2300.1475409836066,0.28205128205128205,1139.0,0.06557377049180328,2593.4918032786886,0.1885245901639344,1156.467213114754,0.1282051282051282,2282.858974358974,0.19491525423728814,1159.449152542373,0.045454545454545456,2340.465909090909
improbable,scenario1,17,1.2222222222222223,2.55,3.652173913043478,0.9090909090909091,1056.3636363636363,0.7435897435897436,2478.4615384615386,0.8653846153846154,1108.076923076923,0.9166666666666666,2775.0833333333335,0.9310344827586207,1085.4137931034484,0.8,2067.9333333333334,0.7741935483870968,1095.6774193548388,0.8181818181818182,2482.409090909091,0.8333333333333334,1113.2142857142858,0.7142857142857143,2368.1428571428573,0.7555555555555555,1048.7333333333333,0.7894736842105263,2400.684210526316
improbable,scenario1,18,1.4444444444444444,2.7,3.869565217391304,0.8860759493670886,1064.0759493670887,0.8275862068965517,2124.103448275862,0.7547169811320755,1095.2641509433963,0.9375,2131.5625,0.8333333333333334,1092.7,0.7333333333333333,2298.0,0.6875,1069.625,0.5294117647058824,2298.0,0.5434782608695652,1082.3260869565217,0.5263157894736842,2745.5263157894738,0.6590909090909091,1077.9545454545455,0.7222222222222222,2619.222222222222
improbable,scenario1,19,1.3888888888888888,3.25,4.130434782608695,0.8148148148148148,1084.888888888889,0.6904761904761905,2412.690476190476,0.8,1084.74,0.7692307692307693,2049.4615384615386,0.48484848484848486,1117.878787878788,0.4166666666666667,2236.1666666666665,0.59375,1043.15625,0.375,2189.375,0.4318181818181818,1122.340909090909,0.47368421052631576,2391.684210526316,0.4782608695652174,1122.3260869565217,0.47368421052631576,3887.9473684210525
improbable,scenario1,20,1.4444444444444444,3.25,4.043478260869565,0.6578947368421053,1126.8815789473683,0.6756756756756757,2401.7837837837837,0.6739130434782609,1126.0869565217392,0.625,2876.28125,0.625,1182.5625,0.5384615384615384,2348.3846153846152,0.6333333333333333,1044.6,0.5333333333333333,2975.9333333333334,0.5531914893617021,1129.9148936170213,0.3333333333333333,2641.185185185185,0.5681818181818182,1159.090909090909,0.5294117647058824,2696.0
improbable,scenario2,41,1.3888888888888888,2.35,3.217391304347826,0.75,1045.9264705882354,0.8979591836734694,2630.5714285714284,0.7631578947368421,1044.7105263157894,0.8918918918918919,2609.162162162162,0.7647058823529411,1090.5882352941176,0.7894736842105263,2305.1052631578946,0.6521739130434783,1084.0,0.7272727272727273,3185.818181818182,0.7291666666666666,1101.7708333333333,0.7586206896551724,2567.551724137931,0.8709677419354839,1067.9032258064517,0.7878787878787878,2444.757575757576
improbable,scenario2,42,3.7222222222222223,4.45,4.826086956521739,0.47368421052631576,1196.4736842105262,0.3018867924528302,2290.169811320755,0.5,1134.46875,0.21428571428571427,2670.404761904762,0.42857142857142855,1155.2857142857142,0.14285714285714285,2247.0476190476193,0.2,1201.7,0.375,2134.9583333333335,0.2727272727272727,1218.8181818181818,0.20833333333333334,2314.7916666666665,0.2413793103448276,1145.448275862069,0.03225806451612903,2056.451612903226
improbable,scenario2,43,1.3333333333333333,3.0,3.3043478260869565,0.9420289855072463,995.304347826087,0.9166666666666666,2143.25,0.8421052631578947,999.7105263157895,0.8823529411764706,2707.705882352941,0.8947368421052632,1026.0,0.5833333333333334,2009.0,0.782608695652174,1070.2173913043478,0.7857142857142857,2751.714285714286,0.5,1108.1458333333333,0.32,2253.16,0.8064516129032258,1034.225806451613,0.5,2090.0833333333335
improbable,scenario2,44,1.2777777777777777,4.2,4.434782608695652,0.5942028985507246,1083.8840579710145,0.6666666666666666,2525.6444444444446,0.5,1068.8947368421052,0.6060606060606061,2296.848484848485,0.6111111111111112,1139.111111111111,0.4,2208.866666666667,0.4782608695652174,1040.391304347826,0.25,2358.3,0.15384615384615385,1129.2115384615386,0.4444444444444444,2442.6111111111113,0.4,1079.4571428571428,0.16666666666666666,2295.5833333333335
improbable,scenario3,65,1.3888888888888888,3.65,4.043478260869565,0.7464788732394366,1091.5352112676057,0.6842105263157895,2078.9736842105262,0.6097560975609756,1105.658536585366,0.8571428571428571,2195.6428571428573,0.5151515151515151,1050.3939393939395,0.6153846153846154,2153.076923076923,0.6551724137931034,1065.7241379310344,0.5,2192.9,0.36585365853658536,1092.4878048780488,0.3684210526315789,2961.684210526316,0.45454545454545453,1155.3863636363637,0.5,2491.65
improbable,scenario3,66,1.7222222222222223,2.55,3.8260869565217392,0.7887323943661971,1140.4647887323943,0.8214285714285714,2397.339285714286,0.8378378378378378,1166.2702702702702,0.6363636363636364,2308.909090909091,0.6363636363636364,1040.4545454545455,0.625,2518.4375,0.6551724137931034,1128.6206896551723,0.5555555555555556,2298.4444444444443,0.4444444444444444,1176.7222222222222,0.4074074074074074,2522.962962962963,0.55,1120.625,0.4375,2546.71875
improbable,scenario3,67,3.7222222222222223,4.7,4.739130434782608,0.36363636363636365,1161.939393939394,0.3877551020408163,2589.3673469387754,0.3611111111111111,1145.1666666666667,0.34615384615384615,2704.1153846153848,0.09090909090909091,1112.4242424242425,0.3125,2556.25,0.11538461538461539,1096.3461538461538,0.0,2194.2,0.09090909090909091,1085.7954545454545,0.17647058823529413,1891.4705882352941,0.06521739130434782,1036.8478260869565,0.2777777777777778,2181.777777777778
improbable,scenario3,68,1.3888888888888888,3.3,4.521739130434782,0.7121212121212122,1059.5454545454545,0.8571428571428571,2314.938775510204,0.6756756756756757,1111.081081081081,0.5454545454545454,2935.9545454545455,0.5,1041.8235294117646,0.46153846153846156,2511.4615384615386,0.6,1086.0333333333333,0.2222222222222222,2890.6666666666665,0.34210526315789475,1103.421052631579,0.391304347826087,2680.3478260869565,0.2682926829268293,1061.9756097560976,0.64,2408.2
improbable,scenario4,89,1.9444444444444444,3.2,4.434782608695652,0.5094339622641509,1346.6415094339623,0.7464788732394366,2686.507042253521,0.5,1287.75,0.6666666666666666,2730.4285714285716,0.42857142857142855,1265.107142857143,0.5652173913043478,2567.521739130435,0.3333333333333333,1199.5833333333333,0.4,2948.52,0.3076923076923077,1181.6666666666667,0.21621621621621623,3468.2162162162163,0.15789473684210525,1203.8947368421052,0.2962962962962963,3211.1481481481483
improbable,scenario4,90,1.7222222222222223,4.0,4.826086956521739,0.6081081081081081,1116.0675675675675,0.4791666666666667,2426.8125,0.54,1185.54,0.5,2660.8125,0.34375,1169.75,0.15384615384615385,2838.6923076923076,0.43333333333333335,1048.1,0.21428571428571427,2396.4285714285716,0.5434782608695652,1106.195652173913,0.4230769230769231,2451.6923076923076,0.5102040816326531,1147.9183673469388,0.38461538461538464,2947.5384615384614
improbable,scenario4,91,1.3888888888888888,2.45,4.130434782608695,0.8,1146.2666666666667,0.7,2372.14,0.7959183673469388,1182.3469387755101,0.7714285714285715,2868.4285714285716,0.65625,1115.21875,0.6666666666666666,2319.0,0.7666666666666667,1127.3333333333333,0.6363636363636364,2397.2727272727275,0.5813953488372093,1148.2558139534883,0.7419354838709677,2506.967741935484,0.6818181818181818,1127.8636363636363,0.8260869565217391,2351.913043478261
improbable,scenario4,92,1.2222222222222223,2.65,4.565217391304348,0.7105263157894737,1168.7236842105262,0.7045454545454546,2182.909090909091,0.5686274509803921,1157.8431372549019,0.7352941176470589,2914.205882352941,0.5151515151515151,1156.3939393939395,0.5555555555555556,2161.277777777778,0.6896551724137931,1173.6206896551723,0.3,2704.4,0.4444444444444444,1123.361111111111,0.5333333333333333,2478.8,0.5714285714285714,1193.1904761904761,0.4782608695652174,2474.1739130434785
improbable,scenario5,113,1.2222222222222223,3.1,4.130434782608695,0.5625,1175.609375,0.8444444444444444,2166.222222222222,0.4444444444444444,1102.361111111111,0.825,2419.625,0.3125,1147.1875,0.6363636363636364,1982.7272727272727,0.47368421052631576,1125.9473684210527,0.6153846153846154,2469.653846153846,0.2553191489361702,1166.9787234042553,0.2857142857142857,2477.809523809524,0.13793103448275862,1071.4827586206898,0.21212121212121213,2429.3333333333335
improbable,scenario5,114,1.6111111111111112,3.6,4.434782608695652,0.5409836065573771,1199.1967213114754,0.6981132075471698,2653.754716981132,0.41025641025641024,1140.2820512820513,0.6388888888888888,2857.3611111111113,0.4,1126.8666666666666,0.4666666666666667,2165.4,0.5,1147.909090909091,0.375,2747.25,0.23404255319148937,1164.063829787234,0.3181818181818182,2445.4545454545455,0.2,1080.9666666666667,0.09090909090909091,2317.7272727272725
improbable,scenario5,115,1.1111111111111112,2.65,4.304347826086956,0.7777777777777778,1151.984126984127,0.75,2418.1153846153848,0.7714285714285715,1135.3142857142857,0.8333333333333334,2514.222222222222,0.6,1095.2666666666667,0.7,2689.65,0.6363636363636364,1088.5,0.6538461538461539,2503.153846153846,0.6744186046511628,1157.4651162790697,0.5833333333333334,2618.6666666666665,0.6538461538461539,1048.6538461538462,0.6538461538461539,2650.1923076923076
improbable,scenario5,116,2.888888888888889,4.05,4.6521739130434785,0.5806451612903226,1207.2096774193549,0.7454545454545455,2660.9636363636364,0.45714285714285713,1148.942857142857,0.4782608695652174,2421.7608695652175,0.4666666666666667,1072.1333333333334,0.38095238095238093,2169.2380952380954,0.21739130434782608,1150.304347826087,0.38095238095238093,2603.9523809523807,0.20833333333333334,1117.9166666666667,0.16666666666666666,2162.1666666666665,0.21212121212121213,1137.7272727272727,0.08,2209.84
improbable,scenario6,137,1.3333333333333333,3.35,4.521739130434782,0.6307692307692307,1202.0923076923077,0.582089552238806,2670.208955223881,0.6666666666666666,1228.6363636363637,0.6470588235294118,2735.294117647059,0.5517241379310345,1171.6896551724137,0.5454545454545454,2840.590909090909,0.76,1147.8,0.5454545454545454,2564.8636363636365,0.7575757575757576,1155.5757575757575,0.4642857142857143,2419.964285714286,0.6976744186046512,1179.3720930232557,0.6052631578947368,2771.815789473684
improbable,scenario6,138,1.0555555555555556,2.15,2.6956521739130435,0.8870967741935484,1152.6451612903227,0.9310344827586207,2948.1724137931033,0.9166666666666666,1178.138888888889,0.8387096774193549,2956.1290322580644,0.78125,1230.8125,0.9047619047619048,3433.2380952380954,0.8461538461538461,1164.8076923076924,0.9411764705882353,2690.294117647059,0.8235294117647058,1130.2058823529412,0.5806451612903226,2947.967741935484,0.9,1133.425,0.8333333333333334,2776.5238095238096
